start_latitude,start_longitude,end_latitude,end_longitude,segment_end_condition,segment_type,speed_limit,weather_group,distance,heading,elevation,grade,road_incline_angle,sine_road_incline_angle,gravity,gravity_times_sine_road_incline_angle
-12.5207841,131.0381552,-12.5231995,131.0415894,max_length,race,22.22222,1.06391,459.46,2.1951355,47.0,0.0026838,0.15377,0.0026838,9.7813042,0.0262511
-12.5231995,131.0415894,-12.5250785,131.0442638,traffic_light,race,22.22222,1.0666754,357.67,2.1946294,47.0,-0.0014728,-0.0843852,-0.0014728,9.7813051,-0.0144059
-12.5250785,131.0442638,-12.5280293,131.0474857,speed_limit_change,race,22.22222,1.0695894,479.55,2.3243248,47.5,0.004285,0.2455109,0.004285,9.7812905,0.0419128
-12.5280293,131.0474857,-12.5308954,131.0501004,max_length,race,27.77778,1.0728316,426.75,2.4140172,50.0,-0.0034723,-0.1989473,-0.0034723,9.7812145,-0.0339633
-12.5308954,131.0501004,-12.5342454,131.0530551,max_grade_change,race,27.77778,1.0761987,491.55,2.430755,47.5,-0.0065756,-0.3767487,-0.0065755,9.7812928,-0.0643169
-12.5342454,131.0530551,-12.5377955,131.055981,max_length,race,27.77778,1.0799549,506.65,2.4641082,47.5,0.0059553,0.3412095,0.0059552,9.7812942,0.0582496
-12.5377955,131.055981,-12.5409403,131.0588337,max_length,race,27.77778,1.0837263,467.07,2.4168621,49.0,0.0010386,0.0595074,0.0010386,9.7812492,0.0101588
-12.5409403,131.0588337,-12.5438991,131.0610327,max_length,race,27.77778,1.0871898,406.46,2.5139723,48.5,-0.0033796,-0.1936361,-0.0033796,9.7812657,-0.0330568
-12.5438991,131.0610327,-12.5468452,131.0631184,max_length,race,27.77778,1.090436,398.2,2.5369059,48.5,-0.0043778,-0.2508279,-0.0043778,9.7812669,-0.0428204
-12.5468452,131.0631184,-12.5498251,131.065228,max_length,race,27.77778,1.0937363,402.77,2.5369059,46.0,-0.0034755,-0.1991307,-0.0034755,9.7813452,-0.0339951
-12.5498251,131.065228,-12.5527875,131.0673036,max_length,race,27.77778,1.097114,399.07,2.5417579,43.5,-0.0021011,-0.120384,-0.0021011,9.7814234,-0.0205517
-12.5527875,131.0673036,-12.5557707,131.0693969,max_length,race,27.77778,1.1005627,402.06,2.5410598,41.5,-0.0007408,-0.0424447,-0.0007408,9.7814863,-0.0072461
-12.5557707,131.0693969,-12.558732,131.0714492,max_length,race,27.77778,1.1040787,397.55,2.5468368,41.0,0.0018217,0.1043756,0.0018217,9.7815029,0.017819
-12.558732,131.0714492,-12.5630682,131.0731243,max_length,race,27.77778,1.1080527,515.3,2.7810251,41.0,-0.0026602,-0.1524179,-0.0026602,9.7815043,-0.0260208
-12.5630682,131.0731243,-12.5676834,131.0734116,max_length,race,27.77778,1.1122061,514.13,3.0809076,36.0,-0.018426,-1.0556126,-0.0184229,9.7816603,-0.1802065
-12.5676834,131.0734116,-12.5723191,131.0734017,max_length,race,27.77778,1.1160606,515.47,-3.1395157,33.0,-0.004103,-0.2350833,-0.004103,9.7817546,-0.0401345
-12.5723191,131.0734017,-12.5770142,131.0733889,max_length,race,27.77778,1.1199877,522.07,-3.1389398,34.5,0.0017028,0.0975632,0.0017028,9.7817101,0.0166563
-12.5770142,131.0733889,-12.5816188,131.0733889,max_length,race,27.77778,1.1240458,512.01,3.1415927,30.0,-0.0099954,-0.5726752,-0.0099949,9.7818508,-0.0977686
-12.5816188,131.0733889,-12.5862667,131.0733887,max_length,race,27.77778,1.1282289,516.82,-3.1415577,27.0,0.0052262,0.2994365,0.0052261,9.7819451,0.0511214
-12.5862667,131.0733887,-12.5908719,131.0733714,max_length,race,27.77778,1.1325493,512.08,-3.1379275,29.5,0.0015294,0.0876281,0.0015294,9.7818698,0.0149604
-12.5908719,131.0733714,-12.5954719,131.0733693,max_length,race,27.77778,1.1369901,511.5,-3.1411389,26.0,-0.0084199,-0.4824133,-0.0084196,9.7819795,-0.0823604
-12.5954719,131.0733693,-12.5996555,131.0733664,max_length,race,27.77778,1.141367,465.2,-3.140912,21.0,-0.0066303,-0.3798826,-0.0066302,9.7821355,-0.0648575
-12.5996555,131.0733664,-12.6042066,131.0732762,max_length,race,27.77778,1.1458211,506.15,-3.1222544,18.5,-0.0081108,-0.4647044,-0.0081105,9.7822143,-0.0793386
-12.6042066,131.0732762,-12.6088977,131.0732973,max_length,race,27.77778,1.1506883,521.63,3.1372119,16.0,-0.0026696,-0.1529564,-0.0026696,9.7822933,-0.0261148
-12.6088977,131.0732973,-12.6137828,131.0733357,traffic_light,race,27.77778,1.1559348,543.21,3.1339132,17.0,0.0062975,0.3608154,0.0062974,9.7822642,0.0616028
-12.6137828,131.0733357,-12.6180539,131.0731622,max_length,race,27.77778,1.1610363,475.3,-3.1019737,21.5,0.0102566,0.5876393,0.0102561,9.7821271,0.1003265
-12.6180539,131.0731622,-12.6224705,131.0724105,speed_limit_change,race,27.77778,1.1657371,497.83,-2.9770081,24.5,0.0027654,0.1584453,0.0027654,9.7820362,0.0270512
-12.6224705,131.0724105,-12.62679,131.0723776,max_length,race,30.55556,1.1706497,480.32,-3.1341576,25.5,0.0022772,0.1304737,0.0022772,9.782007,0.0222756
-12.62679,131.0723776,-12.6311868,131.0730852,max_length,race,30.55556,1.1761963,494.89,2.985822,30.5,0.0141891,0.812921,0.0141877,9.7818544,0.138782
-12.6311868,131.0730852,-12.6355986,131.0738158,max_length,race,30.55556,1.1822081,496.93,2.9813889,36.5,0.0063055,0.3612737,0.0063054,9.781671,0.0616773
-12.6355986,131.0738158,-12.6400713,131.0745778,max_length,race,30.55556,1.188432,504.17,2.9768685,37.5,-0.0018022,-0.1032583,-0.0018022,9.7816418,-0.0176285
-12.6400713,131.0745778,-12.6444844,131.0754062,max_length,race,30.55556,1.1948374,498.88,2.9604449,36.5,-0.0017015,-0.0974887,-0.0017015,9.7816744,-0.0166435
-12.6444844,131.0754062,-12.64894,131.0762402,max_length,race,30.55556,1.2014025,503.64,2.9609511,36.5,-0.0003338,-0.0191253,-0.0003338,9.7816761,-0.0032651
-12.64894,131.0762402,-12.6533634,131.0769713,max_length,race,30.55556,1.2080851,498.21,2.981703,39.0,0.0060277,0.3453576,0.0060276,9.7816006,0.0589596
-12.6533634,131.0769713,-12.6577969,131.0777008,max_length,race,30.55556,1.2148587,499.3,2.9824012,42.5,0.0115214,0.6600984,0.0115206,9.7814943,0.1126887
-12.6577969,131.0777008,-12.6622768,131.0784487,max_length,race,30.55556,1.221822,504.71,2.9801322,46.5,0.0118178,0.6770785,0.011817,9.7813726,0.1155865
-12.6622768,131.0784487,-12.6667292,131.0790898,max_length,race,30.55556,1.2289109,499.95,3.0020187,52.0,0.0064175,0.3676906,0.0064174,9.7812046,0.0627699
-12.6667292,131.0790898,-12.6711639,131.0797406,max_length,race,30.55556,1.2360729,498.14,2.9993832,52.5,-0.0027665,-0.1585084,-0.0027665,9.7811909,-0.0270597
-12.6711639,131.0797406,-12.6756421,131.0804824,max_length,race,30.55556,1.2434304,504.41,2.9813714,51.5,0.0037067,0.2123773,0.0037067,9.7812235,0.0362561
-12.6756421,131.0804824,-12.680048,131.0813717,max_length,race,30.55556,1.250989,499.32,2.947163,55.0,0.0072154,0.4134048,0.0072152,9.7811172,0.0705727
-12.680048,131.0813717,-12.6844632,131.0822774,max_length,race,30.55556,1.2586911,500.68,2.9440737,55.5,-0.0043077,-0.2468115,-0.0043077,9.7811035,-0.0421341
-12.6844632,131.0822774,-12.6887091,131.0834394,max_length,race,30.55556,1.2664906,488.66,2.8806834,55.0,0.0022034,0.1262453,0.0022034,9.7811206,0.0215517
-12.6887091,131.0834394,-12.692979,131.0845348,max_length,race,30.55556,1.2743605,489.43,2.8963564,57.0,0.0051317,0.2940222,0.0051316,9.7810605,0.0501925
-12.692979,131.0845348,-12.6973988,131.0851046,max_length,race,30.55556,1.2822844,495.33,3.0164875,59.5,0.0043374,0.2485132,0.0043374,9.780985,0.042424
-12.6973988,131.0851046,-12.70177,131.0856454,max_length,race,30.55556,1.2902189,489.58,3.0214791,59.0,-0.0050359,-0.2885334,-0.0050358,9.7810021,-0.0492552
-12.70177,131.0856454,-12.7063202,131.0862091,max_grade_change,race,30.55556,1.2983872,509.64,3.021322,57.5,-0.0071172,-0.4077786,-0.007117,9.7810502,-0.0696117
-12.7063202,131.0862091,-12.7098519,131.0866044,max_length,race,30.55556,1.3058776,395.04,3.0328412,58.0,0.0017426,0.0998435,0.0017426,9.7810363,0.0170444
-12.7098519,131.0866044,-12.7133423,131.0870795,max_length,race,30.55556,1.3124785,391.52,3.0095934,57.5,0.004868,0.2789137,0.0048679,9.7810531,0.0476132
-12.7133423,131.0870795,-12.7168164,131.0875112,max_length,race,30.55556,1.3191119,389.13,3.0209729,57.5,-0.0020896,-0.1197251,-0.0020896,9.7810544,-0.0204385
-12.7168164,131.0875112,-12.7204475,131.0879557,speed_limit_change,race,30.55556,1.3259337,406.63,3.0227532,58.0,0.0005496,0.0314898,0.0005496,9.7810404,0.0053757
-12.7204475,131.0879557,-12.7247696,131.0884904,max_length,race,36.11111,1.3336526,484.08,3.0214965,56.5,0.0006593,0.0377751,0.0006593,9.7810882,0.0064487
-12.7247696,131.0884904,-12.7291383,131.0890395,max_length,race,36.11111,1.3421898,489.41,3.0195941,54.0,-0.0084976,-0.4868649,-0.0084973,9.781167,-0.0831135
-12.7291383,131.0890395,-12.733444,131.0895826,max_length,race,36.11111,1.3508127,482.38,3.0191753,48.0,-0.0119406,-0.6841135,-0.0119397,9.7813539,-0.1167864
-12.733444,131.0895826,-12.7376648,131.0905269,max_length,race,36.11111,1.3595212,480.38,2.9267426,41.5,-0.0066054,-0.378456,-0.0066053,9.7815561,-0.0646101
-12.7376648,131.0905269,-12.7417303,131.0921538,max_length,race,36.11111,1.3684462,485.28,2.7694536,46.5,0.0170542,0.977039,0.0170517,9.7814034,0.1667896
-12.7417303,131.0921538,-12.7455175,131.0940796,max_length,race,36.11111,1.3773433,470.07,2.6811748,56.0,0.0106315,0.6091171,0.0106309,9.7811118,0.103982
-12.7455175,131.0940796,-12.7492742,131.0960256,max_length,race,36.11111,1.3860931,468.01,2.6737571,59.0,0.0028387,0.1626451,0.0028387,9.7810207,0.0277654
-12.7492742,131.0960256,-12.7530614,131.098042,max_length,race,36.11111,1.3949147,474.51,2.6626394,59.5,0.0051353,0.2942284,0.0051352,9.7810067,0.0502274
-12.7530614,131.098042,-12.7568239,131.1000009,max_length,race,36.11111,1.403783,469.22,2.6717326,62.0,0.0018492,0.1059512,0.0018492,9.780931,0.0180869
-12.7568239,131.1000009,-12.7605721,131.1019665,max_length,race,36.11111,1.4126274,468.13,2.6688179,64.0,-0.0039076,-0.2238878,-0.0039076,9.7808707,-0.0382197
-12.7605721,131.1019665,-12.76438,131.1039281,max_length,race,36.11111,1.4215458,473.85,2.6760261,61.5,6.65e-05,0.0038102,6.65e-05,9.7809494,0.0006504
-12.76438,131.1039281,-12.7681338,131.1059196,max_length,race,36.11111,1.4305007,469.97,2.6641229,60.0,-0.0005799,-0.0332258,-0.0005799,9.7809971,-0.005672
-12.7681338,131.1059196,-12.7718999,131.1080355,max_length,race,36.11111,1.4394784,477.51,2.6403515,54.5,-0.0222924,-1.2770489,-0.0222869,9.7811683,-0.2179919
-12.7718999,131.1080355,-12.7753777,131.1107414,max_length,race,36.11111,1.4484017,485.44,2.4924873,43.5,-0.0184676,-1.0579953,-0.0184645,9.7815092,-0.1806107
-12.7753777,131.1107414,-12.7784821,131.1141089,max_length,race,36.11111,1.457018,502.51,2.3280772,35.5,-0.0098653,-0.5652217,-0.0098648,9.7817573,-0.0964951
-12.7784821,131.1141089,-12.7813966,131.1177758,max_length,race,36.11111,1.4653165,512.98,2.2546338,35.0,0.0009353,0.0535887,0.0009353,9.7817739,0.0091489
-12.7813966,131.1177758,-12.7848651,131.1215786,speed_limit_change,race,36.11111,1.4740791,564.62,2.3227714,35.0,-0.0082055,-0.47013,-0.0082052,9.7817752,-0.0802614
-12.7848651,131.1215786,-12.7885442,131.1231456,max_length,race,27.77778,1.4829828,442.98,2.7479162,32.5,0.0078234,0.4482387,0.0078232,9.7818537,0.0765254
-12.7885442,131.1231456,-12.7926156,131.1231409,max_length,race,27.77778,1.491416,452.72,-3.1404582,36.5,0.0107047,0.6133107,0.0107041,9.7817318,0.1047046
-12.7926156,131.1231409,-12.7966423,131.1228869,max_length,race,27.77778,1.4997192,448.59,-3.0801571,40.0,0.0023675,0.1356475,0.0023675,9.7816254,0.023158
-12.7966423,131.1228869,-12.8006405,131.1226423,max_length,race,27.77778,1.5079082,445.37,-3.0820071,37.0,-0.0116714,-0.6686916,-0.0116706,9.7817195,-0.1141585
-12.8006405,131.1226423,-12.8045469,131.1223833,speed_limit_change,race,27.77778,1.5159951,435.28,-3.0770329,35.5,0.0026192,0.1500688,0.0026192,9.7817673,0.0256204
-12.8045469,131.1223833,-12.8087793,131.1227829,max_length,race,36.11111,1.5245142,472.61,3.0497883,38.5,0.0069386,0.3975461,0.0069384,9.7816763,0.0678692
-12.8087793,131.1227829,-12.812626,131.1250357,max_length,race,36.11111,1.5336213,492.57,2.6227237,43.5,0.0095012,0.5443623,0.0095008,9.7815236,0.0929323
-12.812626,131.1250357,-12.8164839,131.1274054,max_length,race,36.11111,1.5428035,500.04,2.6019543,50.0,0.0169927,0.9735163,0.0169902,9.7813245,0.1661867
-12.8164839,131.1274054,-12.8202871,131.1297505,max_length,race,36.11111,1.55191,493.45,2.6002613,53.0,-0.0026691,-0.1529278,-0.0026691,9.7812334,-0.0261071
-12.8202871,131.1297505,-12.8241385,131.1319841,max_length,race,36.11111,1.5609194,491.99,2.6269474,52.0,-0.0028661,-0.164215,-0.0028661,9.7812658,-0.0280341
-12.8241385,131.1319841,-12.8285754,131.1325561,max_length,race,36.11111,1.5701195,497.24,3.0165398,48.0,-0.006292,-0.3605003,-0.0062919,9.7813909,-0.0615435
-12.8285754,131.1325561,-12.8329926,131.132794,max_length,race,36.11111,1.5794182,491.85,3.0891281,42.5,-0.0133183,-0.7630373,-0.0133171,9.7815623,-0.130262
-12.8329926,131.132794,-12.8371797,131.1342556,max_length,race,36.11111,1.5886231,491.81,2.8135406,37.0,-0.0175379,-1.0047446,-0.0175352,9.7817337,-0.1715247
-12.8371797,131.1342556,-12.8414177,131.1357867,max_length,race,36.11111,1.5978682,499.62,2.802929,33.0,0.0075685,0.4336348,0.0075683,9.7818588,0.074032
-12.8414177,131.1357867,-12.8455808,131.1372972,max_length,race,36.11111,1.607034,491.03,2.8015851,33.0,0.0015076,0.0863791,0.0015076,9.7818604,0.0147471
-12.8455808,131.1372972,-12.8497652,131.1388092,max_length,race,36.11111,1.6160719,493.31,2.8028766,35.0,0.0029,0.1661573,0.0029,9.7818004,0.0283672
-12.8497652,131.1388092,-12.8539219,131.1403169,max_length,race,36.11111,1.625029,490.25,2.8016898,39.0,0.0109628,0.628097,0.0109621,9.7816785,0.1072277
-12.8539219,131.1403169,-12.8580606,131.1418128,max_length,race,36.11111,1.6338594,487.94,2.8028068,44.0,0.0075986,0.4353593,0.0075984,9.7815259,0.0743239
-12.8580606,131.1418128,-12.8624261,131.1426004,max_length,race,36.11111,1.6426941,492.87,2.9674786,53.0,0.0155203,0.8891763,0.0155184,9.7812498,0.1517893
-12.8624261,131.1426004,-12.8667428,131.1417814,max_length,race,36.11111,1.6512538,488.14,-2.9586996,57.0,0.0011882,0.0680788,0.0011882,9.7811281,0.0116219
-12.8667428,131.1417814,-12.8710424,131.140885,max_grade_change,race,36.11111,1.659434,487.87,-2.9410718,56.0,-0.0002899,-0.01661,-0.0002899,9.7811606,-0.0028356
-12.8710424,131.140885,-12.875163,131.1407154,max_length,race,36.11111,1.6674834,458.56,-3.101485,55.0,-0.0140287,-0.8037326,-0.0140273,9.7811931,-0.1372037
-12.875163,131.1407154,-12.8792403,131.1411669,max_length,race,36.11111,1.6754669,456.01,3.0340629,54.0,0.0022106,0.1266578,0.0022106,9.7812256,0.0216224
-12.8792403,131.1411669,-12.8832868,131.14164,max_length,race,36.11111,1.6834057,452.86,3.0281113,55.0,0.0034566,0.1980478,0.0034566,9.7811963,0.0338097
-12.8832868,131.14164,-12.8873768,131.1421175,max_length,race,36.11111,1.6912873,457.72,3.0282684,53.5,-0.00459,-0.2629858,-0.00459,9.7812442,-0.0448959
-12.8873768,131.1421175,-12.8913989,131.1416374,max_length,race,36.11111,1.6989493,450.25,-3.0257552,53.5,0.008148,0.4668357,0.0081477,9.7812458,0.0796947
-12.8913989,131.1416374,-12.8953499,131.1406042,max_length,race,36.11111,1.7062303,453.38,-2.8919931,53.0,0.0005496,0.0314898,0.0005496,9.7812628,0.0053758
-12.8953499,131.1406042,-12.8993483,131.1395506,max_length,race,36.11111,1.7133681,459.03,-2.890178,52.0,-0.0006993,-0.0400669,-0.0006993,9.7812952,-0.0068401
-12.8993483,131.1395506,-12.903279,131.1385271,max_length,race,36.11111,1.7204365,450.93,-2.8930229,52.5,0.0006018,0.0344806,0.0006018,9.7812813,0.0058864
-12.903279,131.1385271,-12.90737,131.1386684,max_length,race,36.11111,1.7276652,455.16,3.1079427,55.0,0.0081419,0.4664862,0.0081416,9.7812057,0.0796347
-12.90737,131.1386684,-12.9114445,131.1396397,max_length,race,36.11111,1.7351607,465.13,2.9132861,59.5,0.0034191,0.1958992,0.0034191,9.7810685,0.0334425
-12.9114445,131.1396397,-12.9156027,131.1389391,max_length,race,36.11111,1.7425371,468.56,-2.9788232,65.5,0.0144624,0.8285767,0.0144609,9.7808849,0.1414404
-12.9156027,131.1389391,-12.9194864,131.1368707,max_length,race,36.11111,1.7493712,486.57,-2.662779,70.0,0.0079138,0.4534179,0.0079136,9.7807476,0.0774009
-12.9194864,131.1368707,-12.9233947,131.1347491,max_length,race,36.11111,1.7557931,491.66,-2.6549425,68.0,-0.0075556,-0.4328958,-0.0075554,9.7808109,-0.0738979
-12.9233947,131.1347491,-12.9273609,131.1325915,max_length,race,36.11111,1.7622216,499.18,-2.6540698,67.5,0.0024932,0.1428495,0.0024932,9.7808279,0.0243856
-12.9273609,131.1325915,-12.9313035,131.130523,max_length,race,36.11111,1.7686234,492.39,-2.6689051,70.5,0.0028797,0.1649942,0.0028797,9.7807368,0.0281656
-12.9313035,131.130523,-12.9354809,131.1290398,max_length,race,36.11111,1.7751971,491.53,-2.8084442,71.5,0.0058753,0.336626,0.0058752,9.7807076,0.0574636
-12.9354809,131.1290398,-12.9393456,131.1267021,max_length,race,36.11111,1.7816082,498.85,-2.6089182,74.5,0.0074427,0.4264274,0.0074425,9.7806166,0.0727922
-12.9393456,131.1267021,-12.9430855,131.1242739,max_length,race,36.11111,1.7875038,492.12,-2.5774324,76.5,-0.0001653,-0.009471,-0.0001653,9.7805564,-0.0016167
-12.9430855,131.1242739,-12.9471772,131.1225681,max_length,race,36.11111,1.7935692,491.1,-2.7556654,77.5,0.006716,0.3847927,0.0067158,9.780527,0.0656841
-12.9471772,131.1225681,-12.9515356,131.1216113,max_length,race,36.11111,1.8001751,495.6,-2.9308267,81.0,0.0095501,0.5471638,0.0095497,9.7804207,0.0934001
-12.9515356,131.1216113,-12.9559365,131.1207226,max_length,race,36.11111,1.8069909,498.74,-2.9472851,85.5,0.0066859,0.3830681,0.0066858,9.7802835,0.065389
-12.9559365,131.1207226,-12.960302,131.1198465,max_length,race,36.11111,1.8137051,494.62,-2.9484545,90.5,0.0088711,0.5082633,0.0088708,9.780131,0.0867576
-12.960302,131.1198465,-12.9646463,131.1188497,max_length,race,36.11111,1.8202523,494.99,-2.9216114,95.5,0.0099468,0.5698909,0.0099463,9.7799784,0.0972746
-12.9646463,131.1188497,-12.968659,131.1167618,max_length,race,36.11111,1.8263344,500.27,-2.672326,98.0,-0.0024834,-0.142288,-0.0024834,9.7799029,-0.0242874
-12.968659,131.1167618,-12.9730203,131.1163789,max_length,race,36.11111,1.8323677,486.73,-3.0562461,92.0,-0.020033,-1.1476528,-0.020029,9.7800897,-0.1958854
-12.9730203,131.1163789,-12.9774616,131.1166639,max_length,race,36.11111,1.8387589,494.81,3.0791448,85.5,0.0007717,0.0442151,0.0007717,9.780292,0.0075475
-12.9774616,131.1166639,-12.9818817,131.117,max_length,race,36.11111,1.8451003,492.84,3.0676256,83.0,-0.012718,-0.7286484,-0.012717,9.7803709,-0.124377
-12.9818817,131.117,-12.9863679,131.117292,max_length,race,36.11111,1.8513295,499.85,3.0782547,79.5,-0.0036734,-0.2104694,-0.0036734,9.7804807,-0.0359276
-12.9863679,131.117292,-12.9907892,131.1175861,max_length,race,36.11111,1.8574117,492.66,3.0768584,76.0,-0.0065626,-0.3760039,-0.0065625,9.7805905,-0.0641851
-12.9907892,131.1175861,-12.9952188,131.1178975,max_length,race,36.11111,1.863312,493.7,3.0731932,72.5,-0.0069334,-0.3972482,-0.0069332,9.7807002,-0.0678116
-12.9952188,131.1178975,-12.9995994,131.1187127,max_length,race,36.11111,1.8690653,495.04,2.9622252,69.0,-0.0031142,-0.1784299,-0.0031142,9.78081,-0.0304594
-12.9995994,131.1187127,-13.0035631,131.1208109,max_length,race,36.11111,1.8744517,495.92,2.665397,76.0,0.0239092,1.3696353,0.0239024,9.7805956,0.2337797
-13.0035631,131.1208109,-13.0074669,131.1229149,max_length,race,36.11111,1.8794419,490.3,2.6580492,80.0,-0.0239418,-1.3715021,-0.0239349,9.7804737,-0.2340947
-13.0074669,131.1229149,-13.0118767,131.1231476,max_length,race,36.11111,1.8844979,491.0,3.0902276,66.5,-0.026422,-1.5135169,-0.0264128,9.780892,-0.2583407
-13.0118767,131.1231476,-13.0161615,131.1219474,max_length,race,36.11111,1.8895534,493.87,-2.8751681,57.0,-0.0041274,-0.2364813,-0.0041274,9.7811869,-0.0403709
-13.0161615,131.1219474,-13.0205457,131.1220555,max_length,race,36.11111,1.8944625,487.64,3.1175769,57.5,0.0027833,0.1594709,0.0027833,9.7811731,0.0272239
-13.0205457,131.1220555,-13.024926,131.1220605,max_length,race,36.11111,1.8993219,487.07,3.1404756,59.0,0.005855,0.335463,0.0058549,9.7811286,0.0572675
-13.024926,131.1220605,-13.0293352,131.1210922,max_length,race,36.11111,1.9040388,501.38,-2.9308092,62.5,0.0123135,0.7054759,0.0123126,9.7810223,0.1204298
-13.0293352,131.1210922,-13.0336836,131.1201328,max_length,race,36.11111,1.9085913,494.56,-2.9298668,68.0,0.0064437,0.3691917,0.0064436,9.7808543,0.0630239
-13.0336836,131.1201328,-13.0379523,131.1188922,max_length,race,36.11111,1.912941,493.32,-2.8656736,69.0,-0.0033486,-0.1918599,-0.0033486,9.7808252,-0.0327521
-13.0379523,131.1188922,-13.0431336,131.1161164,max_grade_change,race,36.11111,1.9175418,649.88,-2.6605625,66.0,-0.0045018,-0.2579324,-0.0045018,9.7809196,-0.0440317
-13.0431336,131.1161164,-13.0471469,131.1139346,max_length,race,36.11111,1.9218551,504.98,-2.6545411,64.0,-0.0045169,-0.2587975,-0.0045169,9.7809832,-0.0441797
-13.0471469,131.1139346,-13.051201,131.1117225,max_length,race,36.11111,1.9255203,510.52,-2.6530226,62.5,-0.0013351,-0.0764955,-0.0013351,9.781031,-0.0130587
